author_id,total_tweets,retweet_count,original_count,retweet_dependency,dependency_label
392621448,1,1,0,100.0,100.0%
392622054,1,1,0,100.0,100.0%
392698889,1,1,0,100.0,100.0%
392851894,1,1,0,100.0,100.0%
392918391,1,1,0,100.0,100.0%
392930687,1,1,0,100.0,100.0%
392953589,1,1,0,100.0,100.0%
392972413,1,1,0,100.0,100.0%
393460089,1,1,0,100.0,100.0%
393592029,1,1,0,100.0,100.0%
393917983,1,1,0,100.0,100.0%
394036678,1,1,0,100.0,100.0%
394056824,1,1,0,100.0,100.0%
394194235,1,1,0,100.0,100.0%
394295736,1,1,0,100.0,100.0%
394554033,1,1,0,100.0,100.0%
394623271,1,1,0,100.0,100.0%
394666544,1,1,0,100.0,100.0%
394670419,1,1,0,100.0,100.0%
394764574,1,1,0,100.0,100.0%
394777429,1,1,0,100.0,100.0%
394916740,1,1,0,100.0,100.0%
394921088,1,1,0,100.0,100.0%
395107705,1,1,0,100.0,100.0%
395233565,1,1,0,100.0,100.0%
395426154,1,1,0,100.0,100.0%
395952430,1,1,0,100.0,100.0%
395996603,1,1,0,100.0,100.0%
396069236,1,1,0,100.0,100.0%
396180521,1,1,0,100.0,100.0%
396448924,1,1,0,100.0,100.0%
396501276,1,1,0,100.0,100.0%
396845190,1,1,0,100.0,100.0%
397047386,1,1,0,100.0,100.0%
397159460,1,1,0,100.0,100.0%
397340384,1,1,0,100.0,100.0%
397383496,1,1,0,100.0,100.0%
397447563,1,1,0,100.0,100.0%
397518810,1,1,0,100.0,100.0%
397885540,1,1,0,100.0,100.0%
398062941,1,1,0,100.0,100.0%
398184483,1,1,0,100.0,100.0%
398194288,1,1,0,100.0,100.0%
398900563,1,1,0,100.0,100.0%
399087499,1,1,0,100.0,100.0%
399574524,1,1,0,100.0,100.0%
399980794,1,1,0,100.0,100.0%
400138792,1,1,0,100.0,100.0%
400946749,1,1,0,100.0,100.0%
401073251,1,1,0,100.0,100.0%
401152583,1,1,0,100.0,100.0%
401262723,1,1,0,100.0,100.0%
401280539,1,1,0,100.0,100.0%
401311957,1,1,0,100.0,100.0%
401931290,1,1,0,100.0,100.0%
401934053,1,1,0,100.0,100.0%
401952569,1,1,0,100.0,100.0%
402079706,1,1,0,100.0,100.0%
402090374,1,1,0,100.0,100.0%
402268010,1,1,0,100.0,100.0%
402607083,1,1,0,100.0,100.0%
402631979,1,1,0,100.0,100.0%
402847544,1,1,0,100.0,100.0%
402954849,1,1,0,100.0,100.0%
403012085,1,1,0,100.0,100.0%
403363079,1,1,0,100.0,100.0%
403474848,1,1,0,100.0,100.0%
403547137,1,1,0,100.0,100.0%
403562646,1,1,0,100.0,100.0%
403612017,1,1,0,100.0,100.0%
403628828,1,1,0,100.0,100.0%
403783688,1,1,0,100.0,100.0%
403966954,1,1,0,100.0,100.0%
404009087,1,1,0,100.0,100.0%
404061706,1,1,0,100.0,100.0%
404398263,1,1,0,100.0,100.0%
404407833,1,1,0,100.0,100.0%
404430818,1,1,0,100.0,100.0%
404793399,1,1,0,100.0,100.0%
404842244,1,1,0,100.0,100.0%
404987247,1,1,0,100.0,100.0%
405055705,1,1,0,100.0,100.0%
405368847,1,1,0,100.0,100.0%
405410702,1,1,0,100.0,100.0%
405458398,1,1,0,100.0,100.0%
405580552,1,1,0,100.0,100.0%
405633153,1,1,0,100.0,100.0%
405699177,1,1,0,100.0,100.0%
405776013,1,1,0,100.0,100.0%
405812758,1,1,0,100.0,100.0%
406088892,1,1,0,100.0,100.0%
406135522,1,1,0,100.0,100.0%
406258344,1,1,0,100.0,100.0%
406285537,1,1,0,100.0,100.0%
406309946,1,1,0,100.0,100.0%
406435362,1,1,0,100.0,100.0%
406444462,1,1,0,100.0,100.0%
406575246,1,1,0,100.0,100.0%
406928084,1,1,0,100.0,100.0%
406932989,1,1,0,100.0,100.0%
406943993,1,1,0,100.0,100.0%
407322755,1,1,0,100.0,100.0%
407677059,1,1,0,100.0,100.0%
407894619,1,1,0,100.0,100.0%
407943190,1,1,0,100.0,100.0%
408087879,1,1,0,100.0,100.0%
408257593,1,1,0,100.0,100.0%
408418095,1,1,0,100.0,100.0%
408422581,1,1,0,100.0,100.0%
408451347,1,1,0,100.0,100.0%
408652981,1,1,0,100.0,100.0%
408778614,1,1,0,100.0,100.0%
409056877,1,1,0,100.0,100.0%
409061089,1,1,0,100.0,100.0%
409067359,1,1,0,100.0,100.0%
409111160,1,1,0,100.0,100.0%
409119025,1,1,0,100.0,100.0%
409251365,1,1,0,100.0,100.0%
409254603,1,1,0,100.0,100.0%
409340076,1,1,0,100.0,100.0%
409395775,1,1,0,100.0,100.0%
409770079,1,1,0,100.0,100.0%
409862249,1,1,0,100.0,100.0%
409886898,1,1,0,100.0,100.0%
410244759,1,1,0,100.0,100.0%
410643816,1,1,0,100.0,100.0%
410815933,1,1,0,100.0,100.0%
411400343,1,1,0,100.0,100.0%
411500211,1,1,0,100.0,100.0%
411653634,1,1,0,100.0,100.0%
412090393,1,1,0,100.0,100.0%
412194686,1,1,0,100.0,100.0%
412255732,1,1,0,100.0,100.0%
412681235,1,1,0,100.0,100.0%
412986192,1,1,0,100.0,100.0%
413000168,1,1,0,100.0,100.0%
413140824,1,1,0,100.0,100.0%
413160317,1,1,0,100.0,100.0%
413485002,1,1,0,100.0,100.0%
413499999,1,1,0,100.0,100.0%
413843710,1,1,0,100.0,100.0%
413958292,1,1,0,100.0,100.0%
413979222,1,1,0,100.0,100.0%
415542627,1,1,0,100.0,100.0%
415701508,1,1,0,100.0,100.0%
415768977,1,1,0,100.0,100.0%
416494731,1,1,0,100.0,100.0%
416677356,1,1,0,100.0,100.0%
417142923,1,1,0,100.0,100.0%
417176275,1,1,0,100.0,100.0%
417258386,1,1,0,100.0,100.0%
417546930,1,1,0,100.0,100.0%
417700271,1,1,0,100.0,100.0%
417703757,1,1,0,100.0,100.0%
417898189,1,1,0,100.0,100.0%
419664934,1,1,0,100.0,100.0%
420065811,1,1,0,100.0,100.0%
420161882,1,1,0,100.0,100.0%
420288484,1,1,0,100.0,100.0%
420325451,1,1,0,100.0,100.0%
420443545,1,1,0,100.0,100.0%
420598890,1,1,0,100.0,100.0%
421200161,1,1,0,100.0,100.0%
422097503,1,1,0,100.0,100.0%
422574519,1,1,0,100.0,100.0%
422841723,1,1,0,100.0,100.0%
423594169,1,1,0,100.0,100.0%
423665775,1,1,0,100.0,100.0%
424103248,1,1,0,100.0,100.0%
424118106,1,1,0,100.0,100.0%
424164598,1,1,0,100.0,100.0%
424179523,1,1,0,100.0,100.0%
424566514,1,1,0,100.0,100.0%
424866914,1,1,0,100.0,100.0%
425205211,1,1,0,100.0,100.0%
425297281,1,1,0,100.0,100.0%
426573098,1,1,0,100.0,100.0%
426704795,1,1,0,100.0,100.0%
427194241,1,1,0,100.0,100.0%
427662153,1,1,0,100.0,100.0%
427765281,1,1,0,100.0,100.0%
428382558,1,1,0,100.0,100.0%
428412074,1,1,0,100.0,100.0%
428518745,1,1,0,100.0,100.0%
429027327,1,1,0,100.0,100.0%
429267673,1,1,0,100.0,100.0%
429721331,1,1,0,100.0,100.0%
429843048,1,1,0,100.0,100.0%
430624422,1,1,0,100.0,100.0%
430727461,1,1,0,100.0,100.0%
430731900,1,1,0,100.0,100.0%
430898777,1,1,0,100.0,100.0%
430911449,1,1,0,100.0,100.0%
430992771,1,1,0,100.0,100.0%
431666775,1,1,0,100.0,100.0%
431828096,1,1,0,100.0,100.0%
431981969,1,1,0,100.0,100.0%
432270587,1,1,0,100.0,100.0%
432369200,1,1,0,100.0,100.0%
433384384,1,1,0,100.0,100.0%
433636980,1,1,0,100.0,100.0%
433750329,1,1,0,100.0,100.0%
433828620,1,1,0,100.0,100.0%
434099899,1,1,0,100.0,100.0%
434451154,1,1,0,100.0,100.0%
434943187,1,1,0,100.0,100.0%
435813370,1,1,0,100.0,100.0%
436112555,1,1,0,100.0,100.0%
437002101,1,1,0,100.0,100.0%
437862341,1,1,0,100.0,100.0%
438090270,1,1,0,100.0,100.0%
439210352,1,1,0,100.0,100.0%
439223143,1,1,0,100.0,100.0%
440753001,1,1,0,100.0,100.0%
440883812,1,1,0,100.0,100.0%
441056178,1,1,0,100.0,100.0%
441119796,1,1,0,100.0,100.0%
441247949,1,1,0,100.0,100.0%
441869489,1,1,0,100.0,100.0%
442691734,1,1,0,100.0,100.0%
443647546,1,1,0,100.0,100.0%
443820638,1,1,0,100.0,100.0%
445666793,1,1,0,100.0,100.0%
446421100,1,1,0,100.0,100.0%
447139307,1,1,0,100.0,100.0%
447177679,1,1,0,100.0,100.0%
448132164,1,1,0,100.0,100.0%
448519891,1,1,0,100.0,100.0%
449112414,1,1,0,100.0,100.0%
449725929,1,1,0,100.0,100.0%
450937264,1,1,0,100.0,100.0%
451011027,1,1,0,100.0,100.0%
451463736,1,1,0,100.0,100.0%
452821519,1,1,0,100.0,100.0%
453156595,1,1,0,100.0,100.0%
453288075,1,1,0,100.0,100.0%
453956569,1,1,0,100.0,100.0%
454349302,1,1,0,100.0,100.0%
454686127,1,1,0,100.0,100.0%
455161305,1,1,0,100.0,100.0%
456162087,1,1,0,100.0,100.0%
456681907,1,1,0,100.0,100.0%
456848296,1,1,0,100.0,100.0%
456923645,1,1,0,100.0,100.0%
456987306,1,1,0,100.0,100.0%
456997136,1,1,0,100.0,100.0%
457574890,1,1,0,100.0,100.0%
458122334,1,1,0,100.0,100.0%
458376299,1,1,0,100.0,100.0%
458508329,1,1,0,100.0,100.0%
459728737,1,1,0,100.0,100.0%
460165050,1,1,0,100.0,100.0%
460504831,1,1,0,100.0,100.0%
460528563,1,1,0,100.0,100.0%
461268464,1,1,0,100.0,100.0%
461751464,1,1,0,100.0,100.0%
461848955,1,1,0,100.0,100.0%
462112987,1,1,0,100.0,100.0%
462249767,1,1,0,100.0,100.0%
464023830,1,1,0,100.0,100.0%
464597304,1,1,0,100.0,100.0%
464654906,1,1,0,100.0,100.0%
464880847,1,1,0,100.0,100.0%
465043164,1,1,0,100.0,100.0%
465744521,1,1,0,100.0,100.0%
466440646,1,1,0,100.0,100.0%
466464209,1,1,0,100.0,100.0%
466491604,1,1,0,100.0,100.0%
466809996,1,1,0,100.0,100.0%
467392733,1,1,0,100.0,100.0%
467794382,1,1,0,100.0,100.0%
468354378,1,1,0,100.0,100.0%
468548451,1,1,0,100.0,100.0%
468865540,1,1,0,100.0,100.0%
469467399,1,1,0,100.0,100.0%
469954677,1,1,0,100.0,100.0%
470059744,1,1,0,100.0,100.0%
470289340,1,1,0,100.0,100.0%
470558880,1,1,0,100.0,100.0%
471043083,1,1,0,100.0,100.0%
471294790,1,1,0,100.0,100.0%
471353752,1,1,0,100.0,100.0%
472729656,1,1,0,100.0,100.0%
473070237,1,1,0,100.0,100.0%
473242414,1,1,0,100.0,100.0%
473244174,1,1,0,100.0,100.0%
473338542,1,1,0,100.0,100.0%
474671089,1,1,0,100.0,100.0%
474752206,1,1,0,100.0,100.0%
474879951,1,1,0,100.0,100.0%
474904906,1,1,0,100.0,100.0%
475203259,1,1,0,100.0,100.0%
475718629,1,1,0,100.0,100.0%
475848381,1,1,0,100.0,100.0%
475960947,1,1,0,100.0,100.0%
476173185,1,1,0,100.0,100.0%
476224626,1,1,0,100.0,100.0%
477649965,1,1,0,100.0,100.0%
478387454,1,1,0,100.0,100.0%
478810071,1,1,0,100.0,100.0%
479440570,1,1,0,100.0,100.0%
479519306,1,1,0,100.0,100.0%
479739386,1,1,0,100.0,100.0%
479777693,1,1,0,100.0,100.0%
479792974,1,1,0,100.0,100.0%
479852909,1,1,0,100.0,100.0%
479903172,1,1,0,100.0,100.0%
480162012,1,1,0,100.0,100.0%
480568308,1,1,0,100.0,100.0%
480776915,1,1,0,100.0,100.0%
481184868,1,1,0,100.0,100.0%
481610323,1,1,0,100.0,100.0%
481711365,1,1,0,100.0,100.0%
481957168,1,1,0,100.0,100.0%
481979699,1,1,0,100.0,100.0%
481994096,1,1,0,100.0,100.0%
482061805,1,1,0,100.0,100.0%
482357609,1,1,0,100.0,100.0%
482715617,1,1,0,100.0,100.0%
483130030,1,1,0,100.0,100.0%
483299017,1,1,0,100.0,100.0%
483672605,1,1,0,100.0,100.0%
484056942,1,1,0,100.0,100.0%
484582407,1,1,0,100.0,100.0%
484703131,1,1,0,100.0,100.0%
484730036,1,1,0,100.0,100.0%
485228286,1,1,0,100.0,100.0%
485302525,1,1,0,100.0,100.0%
485763825,1,1,0,100.0,100.0%
486003659,1,1,0,100.0,100.0%
486579078,1,1,0,100.0,100.0%
486884591,1,1,0,100.0,100.0%
487407966,1,1,0,100.0,100.0%
487424316,1,1,0,100.0,100.0%
487481498,1,1,0,100.0,100.0%
487572761,1,1,0,100.0,100.0%
488363419,1,1,0,100.0,100.0%
489211231,1,1,0,100.0,100.0%
489606785,1,1,0,100.0,100.0%
489663383,1,1,0,100.0,100.0%
489734563,1,1,0,100.0,100.0%
489789780,1,1,0,100.0,100.0%
490204838,1,1,0,100.0,100.0%
490469535,1,1,0,100.0,100.0%
490634927,1,1,0,100.0,100.0%
490763869,1,1,0,100.0,100.0%
490837605,1,1,0,100.0,100.0%
491034644,1,1,0,100.0,100.0%
491519233,1,1,0,100.0,100.0%
491595672,1,1,0,100.0,100.0%
491733374,1,1,0,100.0,100.0%
492252137,1,1,0,100.0,100.0%
492553315,1,1,0,100.0,100.0%
492642303,1,1,0,100.0,100.0%
492659392,1,1,0,100.0,100.0%
492978121,1,1,0,100.0,100.0%
493011436,1,1,0,100.0,100.0%
493192829,1,1,0,100.0,100.0%
493247573,1,1,0,100.0,100.0%
493453810,1,1,0,100.0,100.0%
493585420,1,1,0,100.0,100.0%
493905015,1,1,0,100.0,100.0%
494868847,1,1,0,100.0,100.0%
495118918,1,1,0,100.0,100.0%
495365266,1,1,0,100.0,100.0%
496036009,1,1,0,100.0,100.0%
496236898,1,1,0,100.0,100.0%
496310818,1,1,0,100.0,100.0%
496808770,1,1,0,100.0,100.0%
496842601,1,1,0,100.0,100.0%
496961346,1,1,0,100.0,100.0%
497240651,1,1,0,100.0,100.0%
497396553,1,1,0,100.0,100.0%
497440645,1,1,0,100.0,100.0%
498042702,1,1,0,100.0,100.0%
498225744,1,1,0,100.0,100.0%
498629617,1,1,0,100.0,100.0%
498633910,1,1,0,100.0,100.0%
498787394,1,1,0,100.0,100.0%
499168248,1,1,0,100.0,100.0%
499700827,1,1,0,100.0,100.0%
499757148,1,1,0,100.0,100.0%
499798796,1,1,0,100.0,100.0%
500851119,1,1,0,100.0,100.0%
501288432,1,1,0,100.0,100.0%
501465189,1,1,0,100.0,100.0%
501876438,1,1,0,100.0,100.0%
503427190,1,1,0,100.0,100.0%
504499651,1,1,0,100.0,100.0%
504877413,1,1,0,100.0,100.0%
505173080,1,1,0,100.0,100.0%
506072034,1,1,0,100.0,100.0%
506465594,1,1,0,100.0,100.0%
507732824,1,1,0,100.0,100.0%
508153657,1,1,0,100.0,100.0%
509000502,1,1,0,100.0,100.0%
509390561,1,1,0,100.0,100.0%
512229031,1,1,0,100.0,100.0%
512445285,1,1,0,100.0,100.0%
513516307,1,1,0,100.0,100.0%
514220586,1,1,0,100.0,100.0%
514683089,1,1,0,100.0,100.0%
514827577,1,1,0,100.0,100.0%
515521687,1,1,0,100.0,100.0%
515747485,1,1,0,100.0,100.0%
515749066,1,1,0,100.0,100.0%
517309846,1,1,0,100.0,100.0%
517382855,1,1,0,100.0,100.0%
517501972,1,1,0,100.0,100.0%
517661369,1,1,0,100.0,100.0%
518540678,1,1,0,100.0,100.0%
518621920,1,1,0,100.0,100.0%
518872430,1,1,0,100.0,100.0%
519312604,1,1,0,100.0,100.0%
519730793,1,1,0,100.0,100.0%
519765198,1,1,0,100.0,100.0%
520485909,1,1,0,100.0,100.0%
520731653,1,1,0,100.0,100.0%
520805339,1,1,0,100.0,100.0%
520912063,1,1,0,100.0,100.0%
521408184,1,1,0,100.0,100.0%
521566447,1,1,0,100.0,100.0%
521751704,1,1,0,100.0,100.0%
522060042,1,1,0,100.0,100.0%
522171328,1,1,0,100.0,100.0%
522508837,1,1,0,100.0,100.0%
523009355,1,1,0,100.0,100.0%
523197172,1,1,0,100.0,100.0%
523231204,1,1,0,100.0,100.0%
523485021,1,1,0,100.0,100.0%
524132259,1,1,0,100.0,100.0%
524414345,1,1,0,100.0,100.0%
524502837,1,1,0,100.0,100.0%
524880559,1,1,0,100.0,100.0%
525327729,1,1,0,100.0,100.0%
525501470,1,1,0,100.0,100.0%
525678674,1,1,0,100.0,100.0%
525693763,1,1,0,100.0,100.0%
526344841,1,1,0,100.0,100.0%
526828100,1,1,0,100.0,100.0%
532075340,1,1,0,100.0,100.0%
532505253,1,1,0,100.0,100.0%
533100878,1,1,0,100.0,100.0%
533185664,1,1,0,100.0,100.0%
533244078,1,1,0,100.0,100.0%
533257084,1,1,0,100.0,100.0%
533340492,1,1,0,100.0,100.0%
533378782,1,1,0,100.0,100.0%
535556546,1,1,0,100.0,100.0%
535647433,1,1,0,100.0,100.0%
535660803,1,1,0,100.0,100.0%
536315500,1,1,0,100.0,100.0%
537431019,1,1,0,100.0,100.0%
538092726,1,1,0,100.0,100.0%
538244283,1,1,0,100.0,100.0%
538375303,1,1,0,100.0,100.0%
538529568,1,1,0,100.0,100.0%
539004550,1,1,0,100.0,100.0%
539112638,1,1,0,100.0,100.0%
540079909,1,1,0,100.0,100.0%
540179903,1,1,0,100.0,100.0%
540781194,1,1,0,100.0,100.0%
541071232,1,1,0,100.0,100.0%
541078052,1,1,0,100.0,100.0%
541582980,1,1,0,100.0,100.0%
541672608,1,1,0,100.0,100.0%
541985762,1,1,0,100.0,100.0%
543154331,1,1,0,100.0,100.0%
544351096,1,1,0,100.0,100.0%
544358962,1,1,0,100.0,100.0%
544532369,1,1,0,100.0,100.0%
544566440,1,1,0,100.0,100.0%
544567687,1,1,0,100.0,100.0%
545160890,1,1,0,100.0,100.0%
545194771,1,1,0,100.0,100.0%
545919255,1,1,0,100.0,100.0%
546087699,1,1,0,100.0,100.0%
547014556,1,1,0,100.0,100.0%
547107899,1,1,0,100.0,100.0%
547287333,1,1,0,100.0,100.0%
547808692,1,1,0,100.0,100.0%
548346967,1,1,0,100.0,100.0%
548641250,1,1,0,100.0,100.0%
549298833,1,1,0,100.0,100.0%
549336148,1,1,0,100.0,100.0%
549378724,1,1,0,100.0,100.0%
550344201,1,1,0,100.0,100.0%
551359644,1,1,0,100.0,100.0%
551397246,1,1,0,100.0,100.0%
551674250,1,1,0,100.0,100.0%
551945001,1,1,0,100.0,100.0%
552118116,1,1,0,100.0,100.0%
552547373,1,1,0,100.0,100.0%
552973103,1,1,0,100.0,100.0%
553729204,1,1,0,100.0,100.0%
554748522,1,1,0,100.0,100.0%
554977200,1,1,0,100.0,100.0%
555539883,1,1,0,100.0,100.0%
556000141,1,1,0,100.0,100.0%
556011321,1,1,0,100.0,100.0%
556383831,1,1,0,100.0,100.0%
556398286,1,1,0,100.0,100.0%
556916100,1,1,0,100.0,100.0%
556979690,1,1,0,100.0,100.0%
557214581,1,1,0,100.0,100.0%
557416372,1,1,0,100.0,100.0%
557599591,1,1,0,100.0,100.0%
557664880,1,1,0,100.0,100.0%
558495127,1,1,0,100.0,100.0%
559725283,1,1,0,100.0,100.0%
559844232,1,1,0,100.0,100.0%
559953453,1,1,0,100.0,100.0%
560185119,1,1,0,100.0,100.0%
560271553,1,1,0,100.0,100.0%
561377947,1,1,0,100.0,100.0%
561390773,1,1,0,100.0,100.0%
561441009,1,1,0,100.0,100.0%
561684013,1,1,0,100.0,100.0%
562094558,1,1,0,100.0,100.0%
563037634,1,1,0,100.0,100.0%
564333733,1,1,0,100.0,100.0%
564606193,1,1,0,100.0,100.0%
565644812,1,1,0,100.0,100.0%
567306088,1,1,0,100.0,100.0%
568075293,1,1,0,100.0,100.0%
568452794,1,1,0,100.0,100.0%
568915118,1,1,0,100.0,100.0%
569132735,1,1,0,100.0,100.0%
569270528,1,1,0,100.0,100.0%
569557200,1,1,0,100.0,100.0%
570200232,1,1,0,100.0,100.0%
570239244,1,1,0,100.0,100.0%
570791821,1,1,0,100.0,100.0%
571813077,1,1,0,100.0,100.0%
571855155,1,1,0,100.0,100.0%
572989007,1,1,0,100.0,100.0%
573433324,1,1,0,100.0,100.0%
573593991,1,1,0,100.0,100.0%
573614731,1,1,0,100.0,100.0%
573638590,1,1,0,100.0,100.0%
573677310,1,1,0,100.0,100.0%
573713202,1,1,0,100.0,100.0%
574714426,1,1,0,100.0,100.0%
574812209,1,1,0,100.0,100.0%
574894374,1,1,0,100.0,100.0%
575667956,1,1,0,100.0,100.0%
576157795,1,1,0,100.0,100.0%
576250096,1,1,0,100.0,100.0%
576712729,1,1,0,100.0,100.0%
577025238,1,1,0,100.0,100.0%
577102153,1,1,0,100.0,100.0%
577115016,1,1,0,100.0,100.0%
577115107,1,1,0,100.0,100.0%
578003410,1,1,0,100.0,100.0%
578336108,1,1,0,100.0,100.0%
579115264,1,1,0,100.0,100.0%
579341102,1,1,0,100.0,100.0%
579386281,1,1,0,100.0,100.0%
579744187,1,1,0,100.0,100.0%
579915948,1,1,0,100.0,100.0%
580180766,1,1,0,100.0,100.0%
580248750,1,1,0,100.0,100.0%
580910769,1,1,0,100.0,100.0%
581135336,1,1,0,100.0,100.0%
582258629,1,1,0,100.0,100.0%
582648718,1,1,0,100.0,100.0%
582835774,1,1,0,100.0,100.0%
582966271,1,1,0,100.0,100.0%
582997637,1,1,0,100.0,100.0%
583904096,1,1,0,100.0,100.0%
584581648,1,1,0,100.0,100.0%
585098957,1,1,0,100.0,100.0%
585157016,1,1,0,100.0,100.0%
586377643,1,1,0,100.0,100.0%
586387978,1,1,0,100.0,100.0%
586573195,1,1,0,100.0,100.0%
586886931,1,1,0,100.0,100.0%
587051802,1,1,0,100.0,100.0%
587455191,1,1,0,100.0,100.0%
587585476,1,1,0,100.0,100.0%
587758591,1,1,0,100.0,100.0%
587959464,1,1,0,100.0,100.0%
588055865,1,1,0,100.0,100.0%
589017736,1,1,0,100.0,100.0%
589037910,1,1,0,100.0,100.0%
589052290,1,1,0,100.0,100.0%
589100496,1,1,0,100.0,100.0%
589277095,1,1,0,100.0,100.0%
589402216,1,1,0,100.0,100.0%
589804304,1,1,0,100.0,100.0%
590768234,1,1,0,100.0,100.0%
591032587,1,1,0,100.0,100.0%
591199351,1,1,0,100.0,100.0%
591901139,1,1,0,100.0,100.0%
591937932,1,1,0,100.0,100.0%
592640332,1,1,0,100.0,100.0%
593653122,1,1,0,100.0,100.0%
593982004,1,1,0,100.0,100.0%
594689553,1,1,0,100.0,100.0%
594806744,1,1,0,100.0,100.0%
594833883,1,1,0,100.0,100.0%
595873580,1,1,0,100.0,100.0%
596149016,1,1,0,100.0,100.0%
596261027,1,1,0,100.0,100.0%
596638570,1,1,0,100.0,100.0%
596690654,1,1,0,100.0,100.0%
597191801,1,1,0,100.0,100.0%
597464053,1,1,0,100.0,100.0%
598459080,1,1,0,100.0,100.0%
598498855,1,1,0,100.0,100.0%
598827627,1,1,0,100.0,100.0%
600109235,1,1,0,100.0,100.0%
600358235,1,1,0,100.0,100.0%
600969892,1,1,0,100.0,100.0%
600981066,1,1,0,100.0,100.0%
601208803,1,1,0,100.0,100.0%
601386813,1,1,0,100.0,100.0%
601683116,1,1,0,100.0,100.0%
602014722,1,1,0,100.0,100.0%
602110971,1,1,0,100.0,100.0%
602186796,1,1,0,100.0,100.0%
602943018,1,1,0,100.0,100.0%
602989525,1,1,0,100.0,100.0%
603076867,1,1,0,100.0,100.0%
603531189,1,1,0,100.0,100.0%
603546638,1,1,0,100.0,100.0%
603696902,1,1,0,100.0,100.0%
603865926,1,1,0,100.0,100.0%
603953014,1,1,0,100.0,100.0%
604509410,1,1,0,100.0,100.0%
604794938,1,1,0,100.0,100.0%
605175908,1,1,0,100.0,100.0%
605487032,1,1,0,100.0,100.0%
605521022,1,1,0,100.0,100.0%
606312820,1,1,0,100.0,100.0%
607046245,1,1,0,100.0,100.0%
607667910,1,1,0,100.0,100.0%
608121162,1,1,0,100.0,100.0%
608301278,1,1,0,100.0,100.0%
608965205,1,1,0,100.0,100.0%
608984348,1,1,0,100.0,100.0%
609062546,1,1,0,100.0,100.0%
609605349,1,1,0,100.0,100.0%
609854207,1,1,0,100.0,100.0%
610132405,1,1,0,100.0,100.0%
610405683,1,1,0,100.0,100.0%
610645092,1,1,0,100.0,100.0%
610983177,1,1,0,100.0,100.0%
611099200,1,1,0,100.0,100.0%
611276361,1,1,0,100.0,100.0%
611523005,1,1,0,100.0,100.0%
611618595,1,1,0,100.0,100.0%
611779827,1,1,0,100.0,100.0%
611910149,1,1,0,100.0,100.0%
611958648,1,1,0,100.0,100.0%
612248325,1,1,0,100.0,100.0%
613209455,1,1,0,100.0,100.0%
613329118,1,1,0,100.0,100.0%
613358544,1,1,0,100.0,100.0%
613465688,1,1,0,100.0,100.0%
613758154,1,1,0,100.0,100.0%
614169568,1,1,0,100.0,100.0%
614359220,1,1,0,100.0,100.0%
614477407,1,1,0,100.0,100.0%
615086044,1,1,0,100.0,100.0%
616218474,1,1,0,100.0,100.0%
616853401,1,1,0,100.0,100.0%
617070709,1,1,0,100.0,100.0%
617332117,1,1,0,100.0,100.0%
617468703,1,1,0,100.0,100.0%
617993873,1,1,0,100.0,100.0%
618346414,1,1,0,100.0,100.0%
619848500,1,1,0,100.0,100.0%
620389405,1,1,0,100.0,100.0%
620398851,1,1,0,100.0,100.0%
621255290,1,1,0,100.0,100.0%
624131199,1,1,0,100.0,100.0%
624955626,1,1,0,100.0,100.0%
625903325,1,1,0,100.0,100.0%
626633431,1,1,0,100.0,100.0%
626785359,1,1,0,100.0,100.0%
629328004,1,1,0,100.0,100.0%
631880289,1,1,0,100.0,100.0%
632774941,1,1,0,100.0,100.0%
632912486,1,1,0,100.0,100.0%
632971295,1,1,0,100.0,100.0%
634531489,1,1,0,100.0,100.0%
634536005,1,1,0,100.0,100.0%
635505455,1,1,0,100.0,100.0%
635619923,1,1,0,100.0,100.0%
635624807,1,1,0,100.0,100.0%
636071270,1,1,0,100.0,100.0%
637201135,1,1,0,100.0,100.0%
700436767,1,1,0,100.0,100.0%
703830007,1,1,0,100.0,100.0%
703955520,1,1,0,100.0,100.0%
706632718,1,1,0,100.0,100.0%
707031103,1,1,0,100.0,100.0%
709466670,1,1,0,100.0,100.0%
711451425,1,1,0,100.0,100.0%
711892852,1,1,0,100.0,100.0%
715714621,1,1,0,100.0,100.0%
715826119,1,1,0,100.0,100.0%
716071556,1,1,0,100.0,100.0%
717609198,1,1,0,100.0,100.0%
718414662,1,1,0,100.0,100.0%
718589076,1,1,0,100.0,100.0%
718602817,1,1,0,100.0,100.0%
719235836,1,1,0,100.0,100.0%
720490861,1,1,0,100.0,100.0%
720550267,1,1,0,100.0,100.0%
720718945,1,1,0,100.0,100.0%
721622893,1,1,0,100.0,100.0%
721848061,1,1,0,100.0,100.0%
722189504,1,1,0,100.0,100.0%
722352181,1,1,0,100.0,100.0%
722669754,1,1,0,100.0,100.0%
722718121,1,1,0,100.0,100.0%
722827376,1,1,0,100.0,100.0%
724806774,1,1,0,100.0,100.0%
725708292,1,1,0,100.0,100.0%
725992729,1,1,0,100.0,100.0%
726145224,1,1,0,100.0,100.0%
726441222,1,1,0,100.0,100.0%
726846361,1,1,0,100.0,100.0%
727952694,1,1,0,100.0,100.0%
728352151,1,1,0,100.0,100.0%
728430264,1,1,0,100.0,100.0%
730821660,1,1,0,100.0,100.0%
732565112,1,1,0,100.0,100.0%
733349366,1,1,0,100.0,100.0%
734873468,1,1,0,100.0,100.0%
734978544,1,1,0,100.0,100.0%
735412016,1,1,0,100.0,100.0%
736523252,1,1,0,100.0,100.0%
